Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
8/23/2011	Real Espana - Honduras	Colorado Rapids	1	1	5,841	CONCACAF Champions League	CCL			As Scored	0	0	
8/24/2011	Portland Timbers	CD Chivas USA	1	0	18,627	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
8/25/2011	Los Angeles Galaxy	Alajuelense - Costa Rica	2	0	9,855	CONCACAF Champions League	CCL			As Scored	0	0	
8/25/2011	Toronto FC	FC Dallas 96	0	1	500	CONCACAF Champions League	CCL			As Scored	0	0	
8/26/2011	Rochester Rhinos	Harrisburg City Islanders	1	2	3,598	Playoffs	PLO			As Scored	0	0	
8/27/2011	Atlanta Silverbacks	Carolina RailHawks	2	4	3,313	League Game	LGE			As Scored	0	0	
8/27/2011	CD Chivas USA	Real Salt Lake	0	1	14,127	League Game	LGE		Stott, Kevin	As Scored	0	0	
8/27/2011	Chicago Fire	Colorado Rapids	2	0	15,211	League Game	LGE		Guzman, Juan	As Scored	0	0	
8/27/2011	Ft. Lauderdale Strikers	Tampa Bay Rowdies	0	2	3,685	League Game	LGE			As Scored	0	0	
8/27/2011	Sporting Kansas City	FC Dallas 96	2	3	20,018	League Game	LGE		Penso, Chris	As Scored	0	0	
8/27/2011	NSC Minnesota Stars	Montreal Impact	0	2	2,267	League Game	LGE			As Scored	0	0	
8/27/2011	Orlando City	Richmond Kickers	3	0	8,304	Playoffs	PLO			As Scored	0	0	
8/27/2011	Puerto Rico Islanders	FC Edmonton	3	2	2,702	League Game	LGE			As Scored	0	0	
8/27/2011	Seattle Sounders	Columbus Crew	6	2	36,364	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
8/27/2011	Toronto FC	San Jose Earthquakes	1	1	21,117	League Game	LGE		Vaughn, Terry	As Scored	0	0	
8/27/2011	Vancouver Whitecaps	Houston Dynamo	1	0	20,226	League Game	LGE		Bratsis, Niko	As Scored	0	0	
8/28/2011	Chicago Fire	Colorado Rapids	0	2	100	MLS Reserve League	ResL		Chavdarov, Dimitar	As Scored	0	0	
8/30/2011	Chicago Fire	Richmond Kickers	2	1	8,909	US Open Cup	USOC			As Scored	0	0	
8/30/2011	Puerto Rico Islanders	FC Edmonton	1	1	100	League Game	LGE			As Scored	0	0	
8/30/2011	Seattle Sounders	FC Dallas 96	1	0	4,593	US Open Cup	USOC			As Scored	0	0	
8/30/2011	Toronto FC	D.C. United	1	1	100	MLS Reserve League	ResL			As Scored	0	0	
9/1/2011	Colorado Rapids	Houston Dynamo	3	0	100	MLS Reserve League	ResL		Farr, Charles A	As Scored	0	0	
9/1/2011	Portland Timbers	Los Angeles Galaxy	3	3	4,882	MLS Reserve League	ResL		Sher, Artem	As Scored	0	0	
9/2/2011	New England Revolution	Toronto FC	2	1	100	MLS Reserve League	ResL		Gonzalez, Guido	As Scored	0	0	
9/2/2011	U.S. USNT	Costa Rica	0	1	15,798	Friendly	FDLY		Molina, Jose	As Scored	0	0	
9/3/2011	Atlanta Silverbacks	Puerto Rico Islanders	2	0	100	League Game	LGE			As Scored	0	0	
9/3/2011	Carolina RailHawks	Tampa Bay Rowdies	2	0	3,015	League Game	LGE			As Scored	0	0	
9/3/2011	FC Edmonton	NSC Minnesota Stars	3	1	1,823	League Game	LGE			As Scored	0	0	
9/3/2011	Ft. Lauderdale Strikers	Montreal Impact	1	0	2,477	League Game	LGE			As Scored	0	0	
9/3/2011	Orlando City	Harrisburg City Islanders	2	2	11,220	Playoffs	PLO			Awarded on Penalties	0	0	
9/3/2011	Real Salt Lake	Philadephia Union	2	1	18,720	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
9/4/2011	FC Dallas 96	Tigres UANL - Mexico	2	1	9,219	Rio Grande Plate	RGP		Luna, Jorge	Awarded on Penalties	0	0	
9/4/2011	Houston Dynamo	Monterrey - Mexico	3	0	28,440	World Football Challenge	WFC		Anno, Jasen	As Scored	0	0	
9/5/2011	Sporting Kansas City	Los Angeles Galaxy	2	2	20,512	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
9/6/2011	Chicago Fire	Real Salt Lake	2	0	100	MLS Reserve League	ResL		Trimble, Kyle	As Scored	0	0	
9/6/2011	NSC Minnesota Stars	Tampa Bay Rowdies	1	2	767	League Game	LGE			As Scored	0	0	
9/6/2011	Vancouver Whitecaps	San Jose Earthquakes	1	0	100	MLS Reserve League	ResL			As Scored	0	0	
9/6/2011	Belgium	U.S. USNT	1	0	21,946	Friendly	FDLY		Collum, William	As Scored	0	0	
9/7/2011	FC Edmonton	Atlanta Silverbacks	2	1	1,868	League Game	LGE			As Scored	0	0	
9/7/2011	Ft. Lauderdale Strikers	Carolina RailHawks	1	0	2,159	League Game	LGE			As Scored	0	0	
9/7/2011	Philadephia Union	New England Revolution	4	4	16,148	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
9/7/2011	Puerto Rico Islanders	Montreal Impact	1	1	1,022	League Game	LGE			As Scored	0	0	
9/8/2011	Philadephia Union	New England Revolution	2	0	100	MLS Reserve League	ResL			As Scored	0	0	
9/9/2011	Los Angeles Galaxy	Colorado Rapids	1	0	20,068	League Game	LGE		Stott, Kevin	As Scored	0	0	
9/10/2011	CD Chivas USA	D.C. United	0	3	12,245	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
9/10/2011	Columbus Crew	Toronto FC	2	4	13,058	League Game	LGE		Marrufo, Jair	As Scored	0	0	
9/10/2011	Sporting Kansas City	Houston Dynamo	3	0	14,791	League Game	LGE		Geiger, Mark	As Scored	0	0	
9/10/2011	New England Revolution	FC Dallas 96	2	0	15,498	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
9/10/2011	New York Red Bulls	Vancouver Whitecaps	1	1	19,684	League Game	LGE		Vaughn, Terry	As Scored	0	0	
9/10/2011	NSC Minnesota Stars	Atlanta Silverbacks	2	0	2,435	League Game	LGE			As Scored	0	0	
9/10/2011	Philadephia Union	Portland Timbers	0	0	18,504	League Game	LGE		Penso, Chris	As Scored	0	0	
9/10/2011	San Jose Earthquakes	Chicago Fire	2	0	10,525	League Game	LGE		Gamble, Geoff	As Scored	0	0	
9/10/2011	Seattle Sounders	Real Salt Lake	1	2	35,940	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
9/11/2011	Columbus Crew	Toronto FC	4	2	100	MLS Reserve League	ResL		Trevino, Ben	As Scored	0	0	
9/11/2011	FC Edmonton	Ft. Lauderdale Strikers	1	2	1,682	League Game	LGE			As Scored	0	0	
9/11/2011	Montreal Impact	Carolina RailHawks	1	0	12,297	League Game	LGE			As Scored	0	0	
9/13/2011	Colorado Rapids	Santos Laguna - Mexico	1	4	9,760	CONCACAF Champions League	CCL			As Scored	0	0	
9/13/2011	Morelia - Mexico	Los Angeles Galaxy	2	1	16,000	CONCACAF Champions League	CCL			As Scored	0	0	
9/14/2011	Chicago Fire	CD Guadalajara - Mexico	0	1	18,224	World Football Challenge	WFC		Kennedy, Michael	As Scored	0	0	
9/14/2011	Columbus Crew	Houston Dynamo	2	2	10,709	League Game	LGE		Penso, Chris	As Scored	0	0	
9/14/2011	FC Dallas 96	Tauro FC - Panama	1	1	3,001	CONCACAF Champions League	CCL			As Scored	0	0	
9/14/2011	UNAM Pumas - Mexico	Toronto FC	4	0	3,382	CONCACAF Champions League	CCL			As Scored	0	0	
9/14/2011	Herediano - Costa Rico	Seattle Sounders	1	2	514	CONCACAF Champions League	CCL			As Scored	0	0	
9/16/2011	Portland Timbers	New England Revolution	3	0	20,323	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
9/17/2011	Chicago Fire	CD Chivas USA	3	2	15,246	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
9/17/2011	FC Dallas 96	New York Red Bulls	0	1	17,019	League Game	LGE		Marrufo, Jair	As Scored	0	0	
9/17/2011	Ft. Lauderdale Strikers	Atlanta Silverbacks	1	1	4,688	League Game	LGE			As Scored	0	0	
9/17/2011	Houston Dynamo	San Jose Earthquakes	2	1	18,129	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
9/17/2011	Los Angeles Galaxy	Vancouver Whitecaps	3	0	22,959	League Game	LGE		Kennedy, Michael	As Scored	0	0	
9/17/2011	Montreal Impact	FC Edmonton	2	0	12,433	League Game	LGE			As Scored	0	0	
9/17/2011	Philadephia Union	Columbus Crew	1	0	18,906	League Game	LGE		Prus, Alex	As Scored	0	0	
9/17/2011	Puerto Rico Islanders	Carolina RailHawks	1	0	100	League Game	LGE			As Scored	0	0	
9/17/2011	Real Salt Lake	Sporting Kansas City	1	0	19,888	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
9/17/2011	Seattle Sounders	D.C. United	3	0	36,242	League Game	LGE		Stott, Kevin	As Scored	0	0	
9/17/2011	Tampa Bay Rowdies	NSC Minnesota Stars	1	1	3,001	League Game	LGE			As Scored	0	0	
9/17/2011	Toronto FC	Colorado Rapids	2	1	20,318	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
9/18/2011	Philadephia Union	Columbus Crew	1	2	100	MLS Reserve League	ResL			As Scored	0	0	
9/18/2011	Real Salt Lake	Sporting Kansas City	0	1	100	MLS Reserve League	ResL		Ploeger, Tyler	As Scored	0	0	
9/20/2011	FC Dallas 96	Chicago Fire	2	3	100	MLS Reserve League	ResL		Peeler, Jared	As Scored	0	0	
9/20/2011	Seattle Sounders	Herediano - Costa Rico	0	1	10,163	CONCACAF Champions League	CCL			As Scored	0	0	
9/20/2011	Toronto FC	Tauro FC - Panama	1	0	10,132	CONCACAF Champions League	CCL			As Scored	0	0	
9/21/2011	Colorado Rapids	Real Espana - Honduras	1	2	4,512	CONCACAF Champions League	CCL			As Scored	0	0	
9/21/2011	D.C. United	CD Chivas USA	2	2	14,849	League Game	LGE		Penso, Chris	As Scored	0	0	
9/21/2011	FC Dallas 96	UNAM Pumas - Mexico	0	2	4,985	CONCACAF Champions League	CCL			As Scored	0	0	
9/21/2011	New York Red Bulls	Real Salt Lake	1	3	14,266	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
9/21/2011	Portland Timbers	San Jose Earthquakes	1	1	18,627	League Game	LGE		Kennedy, Michael	As Scored	0	0	
9/21/2011	Puerto Rico Islanders	Tampa Bay Rowdies	1	0	1,502	League Game	LGE			As Scored	0	0	
9/21/2011	Alajuelense - Costa Rica	Los Angeles Galaxy	1	0	13,377	CONCACAF Champions League	CCL			As Scored	0	0	
9/23/2011	Sporting Kansas City	Philadephia Union	1	1	18,778	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
9/24/2011	Atlanta Silverbacks	Montreal Impact	0	4	3,318	League Game	LGE			As Scored	0	0	
9/24/2011	Carolina RailHawks	NSC Minnesota Stars	1	2	6,234	League Game	LGE			As Scored	0	0	
9/24/2011	CD Chivas USA	Toronto FC	3	0	14,357	League Game	LGE		Stott, Kevin	As Scored	0	0	
9/24/2011	Colorado Rapids	San Jose Earthquakes	1	1	17,877	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
9/24/2011	Columbus Crew	Los Angeles Galaxy	0	1	21,203	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
9/24/2011	D.C. United	Real Salt Lake	4	1	16,367	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
9/24/2011	FC Dallas 96	Houston Dynamo	0	1	10,849	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
9/24/2011	New York Red Bulls	Portland Timbers	2	0	25,008	League Game	LGE		Prus, Alex	As Scored	0	0	
9/24/2011	Tampa Bay Rowdies	Ft. Lauderdale Strikers	2	0	3,226	League Game	LGE			As Scored	0	0	
9/24/2011	Vancouver Whitecaps	Seattle Sounders	1	3	21,000	League Game	LGE		Marrufo, Jair	As Scored	0	0	
9/25/2011	Chicago Fire	New England Revolution	3	2	14,567	League Game	LGE		Kennedy, Michael	As Scored	0	0	
9/25/2011	FC Dallas 96	Houston Dynamo	1	1	100	MLS Reserve League	ResL		Galvan, Fernando	As Scored	0	0	
9/27/2011	Portland Timbers	CD Chivas USA	5	1	1,118	MLS Reserve League	ResL		Lagraff, Ronald	As Scored	0	0	
9/27/2011	Toronto FC	UNAM Pumas - Mexico	1	1	9,115	CONCACAF Champions League	CCL			As Scored	0	0	
9/27/2011	Comunicaciones - Guatemala	Seattle Sounders	2	2	4,500	CONCACAF Champions League	CCL			As Scored	0	0	
9/28/2011	Sporting Kansas City	Columbus Crew	2	1	17,838	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
9/28/2011	Los Angeles Galaxy	Morelia - Mexico	2	1	7,500	CONCACAF Champions League	CCL			As Scored	0	0	
9/28/2011	Real Salt Lake	Chicago Fire	0	3	20,762	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
9/28/2011	Isidro Metapan - El Salvador	Colorado Rapids	1	3	1,920	CONCACAF Champions League	CCL			As Scored	0	0	
9/28/2011	Tauro FC - Panama	FC Dallas 96	5	3	316	CONCACAF Champions League	CCL			As Scored	0	0	
9/29/2011	Philadephia Union	D.C. United	3	2	17,963	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
10/1/2011	Colorado Rapids	FC Dallas 96	1	0	13,920	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
10/1/2011	Houston Dynamo	Chicago Fire	1	1	17,544	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
10/1/2011	Houston Dynamo	Chicago Fire	3	0	100	MLS Reserve League	ResL			As Scored	0	0	
10/1/2011	Los Angeles Galaxy	Real Salt Lake	2	1	27,000	League Game	LGE		Stott, Kevin	As Scored	0	0	
10/1/2011	New England Revolution	Seattle Sounders	1	2	21,022	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
10/1/2011	San Jose Earthquakes	Sporting Kansas City	1	1	10,525	League Game	LGE		Prus, Alex	As Scored	0	0	
10/1/2011	Tampa Bay Rowdies	NSC Minnesota Stars	0	1	100	Playoffs	PLO			As Scored	0	0	
10/1/2011	Toronto FC	New York Red Bulls	1	1	20,132	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
10/1/2011	Toronto FC	New York Red Bulls	3	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/2/2011	CD Chivas USA	Philadephia Union	1	1	16,134	League Game	LGE		Kennedy, Michael	As Scored	0	0	
10/2/2011	Colorado Rapids	FC Dallas 96	5	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/2/2011	Columbus Crew	D.C. United	2	1	15,566	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
10/2/2011	Vancouver Whitecaps	Portland Timbers	0	1	21,000	League Game	LGE		Geiger, Mark	As Scored	0	0	
10/3/2011	Vancouver Whitecaps	Portland Timbers	0	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/4/2011	New York Red Bulls	Los Angeles Galaxy	2	0	25,186	League Game	LGE		Marrufo, Jair	As Scored	0	0	
10/4/2011	Seattle Sounders	Chicago Fire	2	0	35,615	US Open Cup	USOC			As Scored	0	0	
10/5/2011	FC Dallas 96	Sporting Kansas City	2	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/6/2011	New York Red Bulls	D.C. United	1	1	100	MLS Reserve League	ResL		Dos Reis, Ryan	As Scored	0	0	
10/6/2011	Vancouver Whitecaps	Real Salt Lake	3	0	20,113	League Game	LGE		Penso, Chris	As Scored	0	0	
10/8/2011	New England Revolution	San Jose Earthquakes	0	0	9,111	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
10/8/2011	NSC Minnesota Stars	Carolina RailHawks	1	0	100	Playoffs	PLO			As Scored	0	0	
10/8/2011	Puerto Rico Islanders	Ft. Lauderdale Strikers	1	3	100	Playoffs	PLO			As Scored	0	0	
10/8/2011	Seattle Sounders	Philadephia Union	0	2	36,304	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
10/8/2011	U.S. USNT	Honduas	1	0	21,170	Friendly	FDLY		Campbell, Courtney	As Scored	0	0	
10/9/2011	Real Salt Lake	Chicago Fire	0	1	100	MLS Reserve League	ResL		Ploeger, Tyler	As Scored	0	0	
10/10/2011	Columbus Crew	New York Red Bulls	3	0	100	MLS Reserve League	ResL			As Scored	0	0	
10/10/2011	Los Angeles Galaxy	CD Chivas USA	1	2	100	MLS Reserve League	ResL		Perez, Hector	As Scored	0	0	
10/10/2011	Seattle Sounders	San Jose Earthquakes	3	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/11/2011	U.S. USNT	Eduador	0	1	20,707	Friendly	FDLY		Aguilar, Joel	As Scored	0	0	
10/12/2011	Chicago Fire	FC Dallas 96	1	2	10,362	League Game	LGE		Kennedy, Michael	As Scored	0	0	
10/12/2011	Sporting Kansas City	CD Guadalajara - Mexico	2	2	17,142	World Football Challenge	WFC		Hernandez, Ramon	As Scored	0	0	
10/12/2011	Vancouver Whitecaps	D.C. United	2	1	17,288	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
10/14/2011	Colorado Rapids	Real Salt Lake	0	0	16,272	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
10/14/2011	Portland Timbers	Houston Dynamo	0	2	20,323	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
10/15/2011	Carolina RailHawks	NSC Minnesota Stars	4	3	4,002	Playoffs	PLO			Awarded on Penalties	0	0	
10/15/2011	Colorado Rapids	Real Salt Lake	0	2	100	MLS Reserve League	ResL			As Scored	0	0	
10/15/2011	D.C. United	Chicago Fire	1	2	16,548	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
10/15/2011	FC Dallas 96	Vancouver Whitecaps	2	0	10,222	League Game	LGE		Prus, Alex	As Scored	0	0	
10/15/2011	Ft. Lauderdale Strikers	Puerto Rico Islanders	2	1	4,233	Playoffs	PLO			As Scored	0	0	
10/15/2011	Sporting Kansas City	New York Red Bulls	2	0	19,921	League Game	LGE		Stott, Kevin	As Scored	0	0	
10/15/2011	New England Revolution	Columbus Crew	0	3	16,285	League Game	LGE		Geiger, Mark	As Scored	0	0	
10/15/2011	Philadephia Union	Toronto FC	1	1	19,178	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
10/15/2011	Seattle Sounders	San Jose Earthquakes	2	1	64,140	League Game	LGE		Kennedy, Michael	As Scored	0	0	
10/15/2011	Mexico	U.S. U-17 MNT	1	1	100	ASG Cup	ASG			As Scored	0	0	
10/16/2011	Los Angeles Galaxy	CD Chivas USA	1	0	27,000	League Game	LGE		Marrufo, Jair	As Scored	0	0	
10/16/2011	New England Revolution	Columbus Crew	1	5	100	MLS Reserve League	ResL		Kelley, Randall	As Scored	0	0	
10/16/2011	Toronto FC	Philadephia Union	3	1	100	MLS Reserve League	ResL			As Scored	0	0	
10/17/2011	United Arab Emirates	U.S. U-17 MNT	1	1	0	ASG Cup	ASG			As Scored	0	0	
10/18/2011	CD Chivas USA	Vancouver Whitecaps	1	0	100	MLS Reserve League	ResL		Berenji, Magic	As Scored	0	0	
10/18/2011	Sporting Kansas City	Houston Dynamo	0	2	100	MLS Reserve League	ResL			As Scored	0	0	
10/19/2011	D.C. United	Portland Timbers	1	1	14,317	League Game	LGE		Marrufo, Jair	As Scored	0	0	
10/19/2011	Russia	U.S. U-17 MNT	0	2	0	ASG Cup	ASG			As Scored	0	0	
10/20/2011	New York Red Bulls	Philadephia Union	1	0	25,044	League Game	LGE		Geiger, Mark	As Scored	0	0	
10/20/2011	Spain	U.S. U-17 MNT	0	5	0	ASG Cup	ASG			As Scored	0	0	
10/22/2011	CD Chivas USA	Seattle Sounders	1	3	22,137	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
10/22/2011	Chicago Fire	Columbus Crew	3	2	20,237	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
10/22/2011	D.C. United	Sporting Kansas City	0	1	15,965	League Game	LGE		Prus, Alex	As Scored	0	0	
10/22/2011	NSC Minnesota Stars	Ft. Lauderdale Strikers	3	1	4,511	Playoffs	PLO			As Scored	0	0	
10/22/2011	Real Salt Lake	Portland Timbers	1	1	20,378	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
10/22/2011	San Jose Earthquakes	FC Dallas 96	4	2	10,744	League Game	LGE		Stott, Kevin	As Scored	0	0	
10/22/2011	Toronto FC	New England Revolution	2	2	21,600	League Game	LGE		Kennedy, Michael	As Scored	0	0	
10/22/2011	Vancouver Whitecaps	Colorado Rapids	1	2	21,000	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
10/23/2011	CD Chivas USA	Seattle Sounders	3	3	100	MLS Reserve League	ResL		Radford, Daniel	As Scored	0	0	
10/23/2011	Houston Dynamo	Los Angeles Galaxy	3	1	30,018	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
10/25/2011	France	U.S. U-17 MNT	3	0	0	Val-de-Marne Tournament	VDMT			As Scored	0	0	
10/26/2011	FC Dallas 96	New York Red Bulls	0	2	10,017	Playoffs	PLO		Salazar, Ricardo	As Scored	0	0	
10/27/2011	Colorado Rapids	Columbus Crew	1	0	7,803	Playoffs	PLO		Gonzalez, Jorge	As Scored	0	0	
10/27/2011	Peru	U.S. U-17 MNT	2	1	0	Val-de-Marne Tournament	VDMT			As Scored	0	0	
10/29/2011	Ft. Lauderdale Strikers	NSC Minnesota Stars	0	0	100	Playoffs	PLO			As Scored	0	0	
10/29/2011	Real Salt Lake	Seattle Sounders	3	0	17,067	Playoffs	PLO		Geiger, Mark	As Scored	0	0	
10/29/2011	Netherlands	U.S. U-17 MNT	1	3	0	Val-de-Marne Tournament	VDMT			As Scored	0	0	
10/30/2011	Colorado Rapids	Sporting Kansas City	0	2	8,601	Playoffs	PLO		Toledo, Baldomero	As Scored	0	0	
10/30/2011	New York Red Bulls	Los Angeles Galaxy	0	1	22,663	Playoffs	PLO		Prus, Alex	As Scored	0	0	
10/30/2011	Philadephia Union	Houston Dynamo	1	2	18,539	Playoffs	PLO		Marrufo, Jair	As Scored	0	0	
11/2/2011	Houston Dynamo	Philadephia Union	1	0	24,749	Playoffs	PLO		Salazar, Ricardo	As Scored	0	0	
11/2/2011	Los Angeles Galaxy	New York Red Bulls	2	1	20,000	Playoffs	PLO		Grajeda, Hilario	As Scored	0	0	
11/6/2011	Sporting Kansas City	Houston Dynamo	0	2	20,839	Playoffs	PLO		Geiger, Mark	As Scored	0	0	
11/6/2011	Los Angeles Galaxy	Real Salt Lake	3	1	23,437	Playoffs	PLO		Gonzalez, Jorge	As Scored	0	0	
11/9/2011	Sporting Kansas City	FC Dallas 96	3	5	100	MLS Reserve League	ResL			As Scored	0	0	
11/10/2011	D.C. United	New York Red Bulls	2	2	77	MLS Reserve League	ResL			As Scored	0	0	
11/11/2011	France	U.S. USNT	1	0	70,018	Friendly	FDLY		Koukoulakis, Michael	As Scored	0	0	
11/11/2011	Azerbaijan	U.S. U-23 MNT	0	0	100	Friendly	FDLY			As Scored	0	0	
11/12/2011	VFL Bochum - Germany	U.S. U-23 MNT	1	3	200	Friendly	FDLY			As Scored	0	0	
11/15/2011	Columbus Crew	D.C. United	3	1	100	MLS Reserve League	ResL		Stoica, Sorin	As Scored	0	0	
11/15/2011	Bayer Leverkusen - Germany	U.S. U-23 MNT	1	1	200	Friendly	FDLY			As Scored	0	0	
11/15/2011	Slovenia	U.S. USNT	2	3	8,140	Friendly	FDLY		Schorgenhofer, Robert	As Scored	0	0	
11/20/2011	Los Angeles Galaxy	Houston Dynamo	1	0	30,281	Playoffs	PLO		Salazar, Ricardo	As Scored	0	0	
11/30/2011	U.S. U-17 MNT	France	2	2	300	Nike International	NIF		Declouet, Mark	As Scored	0	0	
11/30/2011	Indonesia Selection	Los Angeles Galaxy	0	1	100	Asian Pacific Tour	APT		Rosy, Faulur	As Scored	0	0	
12/2/2011	U.S. U-17 MNT	Turkey	2	1	1,859	Nike International	NIF		Chapman, Allen	As Scored	0	0	
12/3/2011	Philippines	Los Angeles Galaxy	1	6	12,000	Asian Pacific Tour	APT		Villagracia, Jovanie	As Scored	0	0	
12/6/2011	Melbourne Victory - Australia	Los Angeles Galaxy	2	2	100	Asian Pacific Tour	APT		Delovski, Strebre	Awarded on Penalties	0	0	
12/8/2011	AFC Ajax - Netherlands	Generation Adidas - USA	4	2	100	Friendly	FDLY			As Scored	0	0	
12/13/2011	U.S. U-17 MNT	Brazil	3	1	3,000	Nike International	NIF		Foerster, Matthew	As Scored	0	0	
12/13/2011	FC Volendam - Netherlands	Generation Adidas - USA	2	3	100	Friendly	FDLY			As Scored	0	0	
12/15/2011	Almere City - Netherlands	Generation Adidas - USA	2	0	100	Friendly	FDLY			As Scored	0	0	
